country,region,population,article_title,revision_id,article_quality
Japan,Japan,124.5,Masatoshi Akimoto,1176913179,Start
Japan,Japan,124.5,Kōzō Akino,1021366239,Start
Japan,Japan,124.5,Masayuki Aoyama,1174045294,Start
Japan,Japan,124.5,Chiharu Araki,1167302896,Stub
Japan,Japan,124.5,Asako Okai,1262411888,C
Japan,Japan,124.5,Atsushi Suzuki,1053583947,Start
Japan,Japan,124.5,Bak Jungyang,1083986456,C
Japan,Japan,124.5,Bak Jungyang,1072925031,C
Japan,Japan,124.5,Usaburō Chisaki III,1106677774,Stub
Japan,Japan,124.5,Date Munenari,1207885637,C
Japan,Japan,124.5,Naohiro Dōgakinai,1182990016,Stub
Japan,Japan,124.5,Fujiwara no Yoshikado,1075515298,Start
Japan,Japan,124.5,Genrō,1067305873,Start
Japan,Japan,124.5,Hajime Seki,1288704892,Start
Japan,Japan,124.5,Masakazu Hamachi,1297747770,Stub
Japan,Japan,124.5,Satoshi Hamada,1159365043,Start
Japan,Japan,124.5,Daijiro Hashimoto,1257288424,Stub
Japan,Japan,124.5,Hayami Seiji,1214338455,Stub
Japan,Japan,124.5,Takanori Hayashi,1132548170,Stub
Japan,Japan,124.5,Jon Heese,1116069068,Start
Japan,Japan,124.5,Hideyuki Yokoyama,1243197004,Stub
Japan,Japan,124.5,Makoto Hirayama,1257965252,Start
Japan,Japan,124.5,Hisato Ichimada,1217302768,Start
Japan,Japan,124.5,Ichita Kobashi,1096656709,Start
Japan,Japan,124.5,Seiichi Ikehata,1245477489,Stub
Japan,Japan,124.5,Keiichi Inamine,1242412568,Stub
Japan,Japan,124.5,Toshio Irie (civil servant),1114038402,Stub
Japan,Japan,124.5,Shinji Ishimaru,1156354953,C
Japan,Japan,124.5,Kiyoharu Ishiwata,1153777781,Stub
Japan,Japan,124.5,Iwakura Tomomi,1026733451,C
Japan,Japan,124.5,Kabayama Aisuke,1280623070,Start
Japan,Japan,124.5,Kamata Eikichi,1135263844,C
Japan,Japan,124.5,Sohei Kamiya,1212693255,GA
Japan,Japan,124.5,Katsutoshi Kaneda,1102942454,Stub
Japan,Japan,124.5,Makoto Katamine,1195726707,Stub
Japan,Japan,124.5,Katsu Kaishū,1000319263,C
Japan,Japan,124.5,Kido Takayoshi,1031704739,C
Japan,Japan,124.5,Kim Gap-sun,1237032507,Stub
Japan,Japan,124.5,Kōki Kobayashi,1125160931,Stub
Japan,Japan,124.5,Komatsu Kiyokado,1121937774,Start
Japan,Japan,124.5,Oguri Kozukenosuke,1235948839,C
Japan,Japan,124.5,Kimiko Kurihara,1076355594,Stub
Japan,Japan,124.5,Shinichiro Kurimoto,1166580055,Start
Japan,Japan,124.5,Yukio Kurita,1136069624,Stub
Japan,Japan,124.5,Hiroshi Kuwashima,1126253119,Stub
Japan,Japan,124.5,Lecca (singer),1027386432,Stub
Japan,Japan,124.5,Kingo Machimura,1242711019,Stub
Japan,Japan,124.5,Maeda Gen'i,1237755007,Start
Japan,Japan,124.5,Hiroshi Maruyama,1298810401,Stub
Japan,Japan,124.5,Hodaka Maruyama,1294133209,Start
Japan,Japan,124.5,Tatsuya Maruyama,1298531033,Stub
Japan,Japan,124.5,Toshio Masuda (politician),1242682190,Start
Japan,Japan,124.5,Matsudaira Norikata,1061144956,Start
Japan,Japan,124.5,Matsudaira Tarō,1153399929,Stub
Japan,Japan,124.5,Matsudaira Yoshinaga,1060938427,C
Japan,Japan,124.5,Matsuoka Toshizō,1145459276,Start
Japan,Japan,124.5,Meiji oligarchy,1198384598,Start
Japan,Japan,124.5,Eikichi Minato,1040830826,Stub
Japan,Japan,124.5,Mishima Michitsune,1118358491,Start
Japan,Japan,124.5,Shinji Morimoto,1165066635,Stub
Japan,Japan,124.5,Morito Tatsuo,1010734319,Start
Japan,Japan,124.5,Muto Sanji,1219583311,C
Japan,Japan,124.5,Gen Nakagawa,1013461320,Stub
Japan,Japan,124.5,Masakazu Nakai,1167478730,Start
Japan,Japan,124.5,Hiroyuki Nakamura,1074270657,Stub
Japan,Japan,124.5,Kenji Nakanishi,1030647335,Start
Japan,Japan,124.5,Nezu Kaichirō,1015074698,Start
Japan,Japan,124.5,Junji Nishime,1260170337,Stub
Japan,Japan,124.5,Nitobe Inazō,1248952885,C
Japan,Japan,124.5,Atsushi Nonaka,1097893883,C
Japan,Japan,124.5,Taketora Ogata,1023112404,Start
Japan,Japan,124.5,Oka Takazumi,1031186725,Stub
Japan,Japan,124.5,Haruo Okada,1227750190,Stub
Japan,Japan,124.5,Ono no Imoko,1012346742,Start
Japan,Japan,124.5,Ono no Minemori,1123772441,Start
Japan,Japan,124.5,Otokita Shun,1226354272,Start
Japan,Japan,124.5,Ikuo Oyama,1237944632,Start
Japan,Japan,124.5,Tatsuo Ozawa,1087184465,Start
Japan,Japan,124.5,Shigeru Sahashi,1224409104,Start
Japan,Japan,124.5,Saigō Takamori,1156116942,C
Japan,Japan,124.5,Rie Saito,1055517874,Start
Japan,Japan,124.5,Hiroichi Sakai,1206571231,Stub
Japan,Japan,124.5,Kazutoshi Sasayama,1062435728,Stub
Japan,Japan,124.5,Masataro Sawayanagi,1258727580,Stub
Japan,Japan,124.5,Junichi Seki,1023432089,Stub
Japan,Japan,124.5,Soko Shimabuku,1107829855,Stub
Japan,Japan,124.5,Kōichi Shiota,1075328833,Stub
Japan,Japan,124.5,Tetchō Suehiro,1123040671,Start
Japan,Japan,124.5,Sugawara no Michizane,1070198687,C
Japan,Japan,124.5,Sugawara no Kiyotomo,1292209386,B
Japan,Japan,124.5,Sugawara no Koreyoshi,1247593832,Start
Japan,Japan,124.5,Shinnen Tagaya,1218112810,Stub
Japan,Japan,124.5,Sōichirō Takashima,1258055517,Start
Japan,Japan,124.5,Yoshikatsu Takeiri,1278969058,GA
Japan,Japan,124.5,Shigeyo Takeuchi,1123755858,Start
Japan,Japan,124.5,Nobuhiro Tanabe,1086571463,Stub
Japan,Japan,124.5,Tanaka Tatsuo,1056268234,Start
Japan,Japan,124.5,Tsunetoshi Tanaka,1001343507,Stub
Japan,Japan,124.5,Tatsuo Takahashi,1065333054,Stub
Japan,Japan,124.5,Tokudaiji Sanetsune,1261953865,Start
Japan,Japan,124.5,Yoshihiro Tokugawa,1123960785,Stub
Japan,Japan,124.5,Torii Tadafumi,1204329261,Stub
Japan,Japan,124.5,Toshibumi Tanaka,1138663069,Stub
Japan,Japan,124.5,Tōyama Mitsuru,1061936475,C
Japan,Japan,124.5,Sayuri Uenishi,1053090388,Start
Japan,Japan,124.5,Kōzō Watanabe (Liberal Democratic Party politician),1004162548,Stub
Japan,Japan,124.5,Tadao Watanabe,1248194370,Start
Japan,Japan,124.5,Gōsei Yamamoto,1246947840,Start
Japan,Japan,124.5,Yamao Yōzō,1086133885,Start
Japan,Japan,124.5,Katsumi Yamauchi,1011624351,Stub
Japan,Japan,124.5,Tsutomu Yamazaki (politician),1006644456,Stub
Japan,Japan,124.5,Setsuo Yokomichi,1075847157,Stub
Japan,Japan,124.5,Yoshida Shōin,1217038391,C
Japan,Japan,124.5,Hirofumi Yoshimura,1064238581,C
Japan,Japan,124.5,Yoshitoki Sugitani,1271522991,Start
Japan,Japan,124.5,Yuasa Kurahei,1235791109,C
Jordan,Jordan,11.4,Abu Sayyaf (Jordan),1273677415,Start
Jordan,Jordan,11.4,Raed Abu Soud,1141213476,Start
Jordan,Jordan,11.4,Musa Habes Almaaytah,1164144071,C
Jordan,Jordan,11.4,Abdul-Latif Arabiyat,1252812391,Stub
Jordan,Jordan,11.4,Hayel Daoud,1056754780,Stub
Jordan,Jordan,11.4,Mohammad Daoudiyeh,1115756346,Stub
Jordan,Jordan,11.4,Haditha Al-Khraisha,1101547702,FA
Jordan,Jordan,11.4,Jumah Hammad,1053708035,C
Jordan,Jordan,11.4,Ahmad Hanandeh,1078113431,Start
Jordan,Jordan,11.4,Mahmoud Hanandeh,1031607560,Stub
Jordan,Jordan,11.4,Hani Khasawneh,1255031275,Stub
Jordan,Jordan,11.4,Fakhri Kawar,1121815320,Start
Jordan,Jordan,11.4,Khaled Kalaldeh,1003688840,Start
Jordan,Jordan,11.4,Saleh Ali Al-Kharabsheh,1037636183,Start
Jordan,Jordan,11.4,Hisham Khatib,1206387258,C
Jordan,Jordan,11.4,Haditha Jamal Haditha Al-Khreisha,1174887349,Stub
Jordan,Jordan,11.4,Rashed Al-Khuzai,1209280837,GA
Jordan,Jordan,11.4,Yahya Kisbi,1235669152,Stub
Jordan,Jordan,11.4,Kamel Mahadin,1053085727,C
Jordan,Jordan,11.4,Azmi Mahafzah,1087846869,Start
Jordan,Jordan,11.4,Ahmad Masa'deh,1119300486,Stub
Jordan,Jordan,11.4,Muhannad Al Mubaidin,1192817781,Start
Jordan,Jordan,11.4,Samir Murad,1219574386,Start
Jordan,Jordan,11.4,Nancy Namrouqa,1032740241,Stub
Jordan,Jordan,11.4,Salameh Neimat,1083103042,Start
Jordan,Jordan,11.4,Mohammad Qudah,1035171699,Stub
Jordan,Jordan,11.4,Nadia al Rawabdeh,1034383429,Start
Jordan,Jordan,11.4,Kholoud Saqqaf,1295366599,Stub
Jordan,Jordan,11.4,Kamal Al-Shair,1014403926,Start
Jordan,Jordan,11.4,Sharaf bin Rajeh,1226107544,Start
Jordan,Jordan,11.4,Faisal Shboul,1097467613,Start
Jordan,Jordan,11.4,Muhammad Suheimat,1204960916,Start
Jordan,Jordan,11.4,Wesam Al Tahtamouni,1008382098,Stub
Jordan,Jordan,11.4,Alia Abu Tayeh,1120638568,Start
Jordan,Jordan,11.4,Zeina Toukan,1267881493,Start
Jordan,Jordan,11.4,Mohammed Awad al-Zayyud,1252168167,Stub
Kazakhstan,Kazakhstan,19.9,Dauren Abaev,1275853823,Start
Kazakhstan,Kazakhstan,19.9,Baurzhan Abdishev,1235163634,Start
Kazakhstan,Kazakhstan,19.9,Jambyl Ahmetbekov,1155524205,C
Kazakhstan,Kazakhstan,19.9,Nurlan Aldabergenov,1175915204,Start
Kazakhstan,Kazakhstan,19.9,Musabek Alimbekov,1141670046,Stub
Kazakhstan,Kazakhstan,19.9,Yerzhan Ashikbayev,1187780399,Stub
Kazakhstan,Kazakhstan,19.9,Aron Atabek,1226140231,GA
Kazakhstan,Kazakhstan,19.9,Kenes Aukhadiev,1065863379,Stub
Kazakhstan,Kazakhstan,19.9,Azamathan Ämirtai,1021576566,Start
Kazakhstan,Kazakhstan,19.9,Azhar Giniyat,1232615773,Start
Kazakhstan,Kazakhstan,19.9,Marat Beketaev,1005207247,Start
Kazakhstan,Kazakhstan,19.9,Bektas Beknazarov,1187610164,Stub
Kazakhstan,Kazakhstan,19.9,Jiguli Dairabaev,1291791920,C
Kazakhstan,Kazakhstan,19.9,Torokul Dzhanuzakov,1291651873,C
Kazakhstan,Kazakhstan,19.9,Torokul Dzhanuzakov,1234778391,C
Kazakhstan,Kazakhstan,19.9,Torokul Dzhanuzakov,1134444404,C
Kazakhstan,Kazakhstan,19.9,Torokul Dzhanuzakov,1071342332,C
Kyrgyzstan,Kyrgyzstan,6.8,Torokul Dzhanuzakov,1026061827,C
Kyrgyzstan,Kyrgyzstan,6.8,Torokul Dzhanuzakov,1019918044,C
Kyrgyzstan,Kyrgyzstan,6.8,Torokul Dzhanuzakov,1230265630,C
Kyrgyzstan,Kyrgyzstan,6.8,Torokul Dzhanuzakov,1011344609,C
Tajikistan,Tajikistan,10.2,Torokul Dzhanuzakov,1026364125,C
Tajikistan,Tajikistan,10.2,Torokul Dzhanuzakov,1094346272,C
Tajikistan,Tajikistan,10.2,Torokul Dzhanuzakov,1277308631,C
Tajikistan,Tajikistan,10.2,Torokul Dzhanuzakov,1234183917,C
Uzbekistan,Uzbekistan,36.4,Torokul Dzhanuzakov,1110891512,C
Uzbekistan,Uzbekistan,36.4,Torokul Dzhanuzakov,1153337401,C
Uzbekistan,Uzbekistan,36.4,Torokul Dzhanuzakov,1023104901,C
Uzbekistan,Uzbekistan,36.4,Torokul Dzhanuzakov,1015552732,C
Kazakhstan,Kazakhstan,19.9,Mels Eleusizov,1028638692,Start
Kazakhstan,Kazakhstan,19.9,Oralbeg Abdu Kerimovic,1129377707,Stub
Kazakhstan,Kazakhstan,19.9,Galymjan Koishibaev,1235902689,Start
Kazakhstan,Kazakhstan,19.9,Altai Kölgınov,1009248817,GA
Kazakhstan,Kazakhstan,19.9,Vladimir Kozlov (politician),1240799398,GA
Kazakhstan,Kazakhstan,19.9,Askar Mussinov,1135413500,Start
Kazakhstan,Kazakhstan,19.9,Rashid Nugmanov,1031107663,Start
Kazakhstan,Kazakhstan,19.9,Nygmet Nurmakov,1027461584,Stub
Kazakhstan,Kazakhstan,19.9,Birjan Nurymbetov,1214439108,Start
Kazakhstan,Kazakhstan,19.9,Azat Peruaşev,1060770476,Start
Kazakhstan,Kazakhstan,19.9,Qaraqat Äbden,1254624589,C
Kazakhstan,Kazakhstan,19.9,Aidos Sadyqov,1033306765,C
Kazakhstan,Kazakhstan,19.9,Bekbol Sagyn,1000016689,Start
Kazakhstan,Kazakhstan,19.9,Marat Sarsembaev,1003128602,C
Kazakhstan,Kazakhstan,19.9,Jambulat Sarsenov,1186852642,C
Kazakhstan,Kazakhstan,19.9,Amangeldy Shabdarbayev,1280901242,Start
Kazakhstan,Kazakhstan,19.9,Adil Shayakhmetov,1121981184,Start
Kazakhstan,Kazakhstan,19.9,Zhanat Suleimenov,1103464422,Stub
Kazakhstan,Kazakhstan,19.9,Serik Sultangali,1278667000,Start
Kazakhstan,Kazakhstan,19.9,Abai Tasbolatov,1234745602,Start
Kazakhstan,Kazakhstan,19.9,Kuanyshbek Yessekeev,1090543072,Start
Kazakhstan,Kazakhstan,19.9,Zhagda Babalykov,1226352623,Start
Kenya,Kenya,55.1,Ahmed Abass,1289135751,Stub
Kenya,Kenya,55.1,Abdilatif Abdalla,1185515999,Start
Kenya,Kenya,55.1,Mohamed Huka Adan,1041334058,Stub
Kenya,Kenya,55.1,Abdikadir Aden,1294094301,Start
Kenya,Kenya,55.1,Abdikadir Ore Ahmed,1274222844,Stub
Kenya,Kenya,55.1,Roslyne Akombe,1130966477,C
Kenya,Kenya,55.1,Dennis Akumu,1188776938,C
Kenya,Kenya,55.1,Ali Sharif Athman,1206402029,Stub
Kenya,Kenya,55.1,Francis Atwoli,1298258219,C
Kenya,Kenya,55.1,Deborah Mlongo Barasa,1124711677,Start
Kenya,Kenya,55.1,James Beauttah,1045276304,Start
Kenya,Kenya,55.1,Willy Bett,1201202670,Stub
Kenya,Kenya,55.1,Rashid Bezimba,1259437561,Start
Kenya,Kenya,55.1,Simon Chelugui,1179863755,Stub
Kenya,Kenya,55.1,Reuben Chesire,1066544045,Start
Kenya,Kenya,55.1,Davis Chirchir,1298169712,Start
Kenya,Kenya,55.1,Abdullahi Amina Dika,1280074963,Start
Kenya,Kenya,55.1,Hassan Dukicha,1256692599,Start
Kenya,Kenya,55.1,Joyce Emanikor,1211016418,Stub
Kenya,Kenya,55.1,Erick Mutai,1095543883,Stub
Kenya,Kenya,55.1,Abdulaziz Farah,1189304633,Stub
Kenya,Kenya,55.1,Francis Kimemia,1240037607,Start
Kenya,Kenya,55.1,Joseph Hellon,1024249670,Start
Kenya,Kenya,55.1,Ibrahim Ali Hussein,1106124965,Stub
Kenya,Kenya,55.1,Polycarp Igathe,1097126984,C
Kenya,Kenya,55.1,Mutea Iringo,1193946092,Stub
Kenya,Kenya,55.1,Gitonga Kabugi,1277324732,Stub
Kenya,Kenya,55.1,Muriithi Kagai,1109317152,Stub
Kenya,Kenya,55.1,Gerald Nathaniel Kalya,1215556629,Start
Kenya,Kenya,55.1,Kingwa Kamencu,1170336399,Start
Kenya,Kenya,55.1,William Kamoti,1242701600,Stub
Kenya,Kenya,55.1,Ukur Yatani Kanacho,1203647032,GA
Kenya,Kenya,55.1,Irungu Kang'ata,1032209117,C
Kenya,Kenya,55.1,Phares Oluoch Kanindo,1290624558,Start
Kenya,Kenya,55.1,Daniel Karaba,1067780854,Start
Kenya,Kenya,55.1,David Karithi,1027709869,Start
Kenya,Kenya,55.1,Alfred Kiprato Kerich,1010492925,Stub
Kenya,Kenya,55.1,Eric Edward Khasakhala,1134225002,C
Kenya,Kenya,55.1,Crispus Makau Kiamba,1110285363,Start
Kenya,Kenya,55.1,Kennedy Kiliku,1015574255,Stub
Kenya,Kenya,55.1,Death of Mutula Kilonzo,1029623642,C
Kenya,Kenya,55.1,Kithure Kindiki,1049153130,Start
Kenya,Kenya,55.1,Hosea Kiplagat,1219450696,Start
Kenya,Kenya,55.1,Kiptarus Arap Kirior,1283564651,Stub
Kenya,Kenya,55.1,Bernard Kitungi,1122072688,Stub
Kenya,Kenya,55.1,Samuel Kivuitu,1218891561,Stub
Kenya,Kenya,55.1,Harrison Kombe,1246746947,Start
Kenya,Kenya,55.1,Willy Komen (politician),1215200741,Start
Kenya,Kenya,55.1,Nixon Kiprotich Korir,1144165744,C
Kenya,Kenya,55.1,Kipsengeret Koros,1010251821,Stub
Kenya,Kenya,55.1,Davidson Ngibuini Kuguru,1227264981,Stub
Kenya,Kenya,55.1,Chelule Liza,1074471561,Stub
Kenya,Kenya,55.1,Mark Lomunokol,1253202676,Stub
Kenya,Kenya,55.1,Augustine Lotodo,1282240093,Stub
Kenya,Kenya,55.1,Francis Polisi Loile Lotodo,1204058268,Stub
Kenya,Kenya,55.1,Ciokaraine M'Barungu,1031940805,Start
Kenya,Kenya,55.1,Cleopa Kilonzo Mailu,1052739410,Start
Kenya,Kenya,55.1,Betty Maina,1157279699,Stub
Kenya,Kenya,55.1,Richard Makenga,1187742874,Stub
Kenya,Kenya,55.1,Maurice S. Makhanu,1003093691,Stub
Kenya,Kenya,55.1,Marere wa Mwachai,1273197244,Start
Kenya,Kenya,55.1,Sylvanus Maritim,1058685735,Stub
Kenya,Kenya,55.1,Kinuthia Mbugua,1046750959,Start
Kenya,Kenya,55.1,Julius Kibiwott Melly,1146894979,Stub
Kenya,Kenya,55.1,Jones Mlolwa,1226968990,Stub
Kenya,Kenya,55.1,Abass Sheikh Mohamed,1115628565,Start
Kenya,Kenya,55.1,John Muchiri,1289832102,Stub
Kenya,Kenya,55.1,Kibiwott Munge,1077882635,Stub
Kenya,Kenya,55.1,Kinuthia Murugu,1165116592,Start
Kenya,Kenya,55.1,Kathuri Murungi,1065327014,Start
Kenya,Kenya,55.1,Salid Mustafa,1235912573,Stub
Kenya,Kenya,55.1,Amram Musungu,1027912011,Start
Kenya,Kenya,55.1,Chelagat Mutai,1159736066,B
Kenya,Kenya,55.1,Joe Mutambu,1034766997,Stub
Kenya,Kenya,55.1,Francis Muthaura,1299615287,Start
Kenya,Kenya,55.1,Florence Mutua,1182010846,Start
Kenya,Kenya,55.1,Dan Muzee,1188267500,Start
Kenya,Kenya,55.1,Andrew Mwadime,1210751463,Stub
Kenya,Kenya,55.1,Kassim Mwamzandi,1279036885,Stub
Kenya,Kenya,55.1,John Mwaniki,1276033475,Stub
Kenya,Kenya,55.1,Hassan Mwanyoha,1058521744,Stub
Kenya,Kenya,55.1,Jacinta Mwatela,1260879760,Start
Kenya,Kenya,55.1,John Harun Mwau,1096483180,C
Kenya,Kenya,55.1,Gunga Mwinga,1267238418,Stub
Kenya,Kenya,55.1,Gideon Mwiti,1158954503,Stub
Kenya,Kenya,55.1,Susan Nakhumicha Wafula,1132358594,Start
Kenya,Kenya,55.1,Tiras Nyingi Ngahu,1097246558,Stub
Kenya,Kenya,55.1,Onesmas Ngunjiri,1243241992,Start
Kenya,Kenya,55.1,Muriuki Njagagua,1056993272,Start
Kenya,Kenya,55.1,Gitau wa Njenga,1252724452,Start
Kenya,Kenya,55.1,James Njiru,1165315978,Stub
Kenya,Kenya,55.1,Sophia Abdi Noor,1221572969,Start
Kenya,Kenya,55.1,Adan Nooru,1037677499,Stub
Kenya,Kenya,55.1,Stanley Nyagah,1162307254,Start
Kenya,Kenya,55.1,Winnie Odinga,1199877004,Start
Kenya,Kenya,55.1,Ahmed Abdi Ogle,1224611451,Stub
Kenya,Kenya,55.1,Moses ole Sakuda,1222455571,Stub
Kenya,Kenya,55.1,William Odongo Omamo,1164967652,C
Kenya,Kenya,55.1,Elijah Omolo Agar,1035998626,Stub
Kenya,Kenya,55.1,Ruth Oniang'o,1180077786,GA
Kenya,Kenya,55.1,Gloria Orwoba,1159296581,C
Kenya,Kenya,55.1,John Owino,1277633085,Start
Kenya,Kenya,55.1,Gonzi Rai,1007392823,Start
Kenya,Kenya,55.1,Ali Roba,1294871058,Start
Kenya,Kenya,55.1,Wesley K. Rono,1158017039,Stub
Kenya,Kenya,55.1,Ruweida Obo,1000777164,Stub
Kenya,Kenya,55.1,Ibrahim Sane,1055352758,Stub
Kenya,Kenya,55.1,Ibrahim A. Saney,1261891493,Stub
Kenya,Kenya,55.1,Kimaiyo Sego,1045448134,C
Kenya,Kenya,55.1,Cornelly Serem,1119776757,Stub
Kenya,Kenya,55.1,Peter Safari Shehe,1227583019,Stub
Kenya,Kenya,55.1,Mohamed Shidiye,1266043851,Stub
Kenya,Kenya,55.1,Elias Shill,1238091700,Stub
Kenya,Kenya,55.1,Lawrence Sifuna,1160414920,Start
Kenya,Kenya,55.1,Elijah K. Sumbeiywo,1154401145,Stub
Kenya,Kenya,55.1,Quincy Timberlake,1147826674,B
Kenya,Kenya,55.1,Lilian Tomitom,1027932890,Stub
Kenya,Kenya,55.1,Tecla Tum,1006822467,Stub
Kenya,Kenya,55.1,Badi Twalib,1175680036,Stub
Kenya,Kenya,55.1,Benedict Wachira,1217961068,Start
Kenya,Kenya,55.1,Machel Waikenda,1088896345,C
Kenya,Kenya,55.1,Nzioka Waita,1220922253,GA
Kenya,Kenya,55.1,George Wajackoyah,1259241697,C
Kenya,Kenya,55.1,Ali Wario,1242843639,Start
Kenya,Kenya,55.1,Hassan Wario,1271584892,Start
Kosovo,Kosovo,1.7,Ali Aliu,1075638234,Start
Kosovo,Kosovo,1.7,Hamza Balje,1225303281,Stub
Kosovo,Kosovo,1.7,Nikollë Bojaxhiu,1072593688,C
Kosovo,Kosovo,1.7,Bekim Çollaku,1137335242,Start
Kosovo,Kosovo,1.7,Veli Deva,1000592508,Stub
Kosovo,Kosovo,1.7,Bajram Gecaj,1245865847,Start
Kosovo,Kosovo,1.7,Mulla Idriz Gjilani,1143718658,Start
Kosovo,Kosovo,1.7,Bajram Hasani,1174413364,Stub
Kosovo,Kosovo,1.7,Adem Hodža,1234907635,Start
Kosovo,Kosovo,1.7,Adrijana Hodžić,1111043148,Start
Kosovo,Kosovo,1.7,Oliver Ivanović,1044137264,B
Kosovo,Kosovo,1.7,Oliver Ivanović,1128245080,B
Serbia,Serbia,6.6,Oliver Ivanović,1268625026,B
Serbia,Serbia,6.6,Oliver Ivanović,1138411740,B
Kosovo,Kosovo,1.7,Ragip Jashari,1064789688,Stub
Kosovo,Kosovo,1.7,Jusuf Baftjari,1155379056,GA
Kosovo,Kosovo,1.7,Getoar Mjeku,1290416522,GA
Kosovo,Kosovo,1.7,Rrahman Morina,1059082954,Start
Kosovo,Kosovo,1.7,Armend Muja,1020325909,Stub
Kosovo,Kosovo,1.7,Hasan Prishtina,1193098100,C
Kosovo,Kosovo,1.7,Gazmend Pula,1258012796,Stub
Kosovo,Kosovo,1.7,Goran Rakić,1227123140,C
Kosovo,Kosovo,1.7,Goran Rakić,1071523616,C
Serbia,Serbia,6.6,Goran Rakić,1052521271,C
Serbia,Serbia,6.6,Goran Rakić,1009164706,C
Kosovo,Kosovo,1.7,Nenad Rašić,1115333400,GA
Kosovo,Kosovo,1.7,Selim Selimi,1232626432,GA
Kosovo,Kosovo,1.7,Igor Simić,1045895826,Start
Kosovo,Kosovo,1.7,Rexhai Surroi,1208694001,Start
Kosovo,Kosovo,1.7,Rada Trajković,1190221573,Start
Kosovo,Kosovo,1.7,Cvetko Veljković,1079779174,Start
Kuwait,Kuwait,4.4,Abdulghaphor Hajjieh,1269684295,C
Kuwait,Kuwait,4.4,Ahmad Abdulwahab Al-Awadhi,1136102037,Stub
Kuwait,Kuwait,4.4,Ahmad Nasser Al-Mohammad Al-Sabah,1089335092,Start
Kuwait,Kuwait,4.4,Mubarak Abdullah Al-Ahmad Al-Sabah,1210968493,Stub
Kuwait,Kuwait,4.4,Abdul Wahab Al-Nafisi,1273074939,Stub
Kuwait,Kuwait,4.4,Alaa Hussein Ali,1176922662,Start
Kuwait,Kuwait,4.4,Ali Hussain Al-Awadhi,1079696657,Start
Kuwait,Kuwait,4.4,Saad Bin Tefla,1143418024,Stub
Kuwait,Kuwait,4.4,Haitham al-Ghais,1188035670,Start
Kuwait,Kuwait,4.4,Ali Mohammed Thunayan Al-Ghanim,1142984849,Start
Kuwait,Kuwait,4.4,Hamad Al-Midlij,1257336702,Start
Kuwait,Kuwait,4.4,Ibrahim Al-Mudhaf,1006225403,Stub
Kuwait,Kuwait,4.4,Abdullah Al-Nibari,1205870219,Stub
Kuwait,Kuwait,4.4,Obaid Al-Wasmi,1171583658,Start
Kuwait,Kuwait,4.4,Salem Al-Ali Al-Sabah,1040653439,C
Kuwait,Kuwait,4.4,Thamer Ali Sabah Al-Salem Al-Sabah,1207511754,Start
Kuwait,Kuwait,4.4,Mubarak Al-Zwair,1107376105,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Arstanbek Abdyldayev,1202027411,C
Kyrgyzstan,Kyrgyzstan,6.8,Akbaraly Aitikeev,1011903126,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Bermet Akayeva,1105985366,Start
Kyrgyzstan,Kyrgyzstan,6.8,Maxim Bakiyev,1142723202,C
Kyrgyzstan,Kyrgyzstan,6.8,Janish Bakiyev,1031488944,Start
Kyrgyzstan,Kyrgyzstan,6.8,Uran Botobekov,1126904096,C
Kyrgyzstan,Kyrgyzstan,6.8,Bayaman Erkinbayev,1053693037,Start
Kyrgyzstan,Kyrgyzstan,6.8,Kanybek Isakov,1039513980,Start
Kyrgyzstan,Kyrgyzstan,6.8,Kadyrbek Atambaev,1245329130,GA
Kyrgyzstan,Kyrgyzstan,6.8,Raimbek Matraimov,1053734769,C
Kyrgyzstan,Kyrgyzstan,6.8,Nurlan Motuev,1040018613,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Jengishbek Nazaraliev,1103449392,Start
Kyrgyzstan,Kyrgyzstan,6.8,Kanat Sadykov,1003747029,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Medet Sadyrkulov,1275538042,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Dastan Sarygulov,1116302768,Start
Kyrgyzstan,Kyrgyzstan,6.8,Zhusupbek Sharipov,1070797994,Stub
Kyrgyzstan,Kyrgyzstan,6.8,Sadyk Sher-Niyaz,1170095543,C
Kyrgyzstan,Kyrgyzstan,6.8,Maryam Tugambayeva,1083562469,Stub
Laos,Laos,7.5,Kham Ouane Boupha,1135208002,C
Laos,Laos,7.5,Sisouk na Champassak,1122248249,Stub
Laos,Laos,7.5,Faydang Lobliayao,1283430640,Start
Laos,Laos,7.5,Salath Rasasack,1155357106,Start
Laos,Laos,7.5,Khamphoui Sisavatdy,1019396827,Start
Latvia,Latvia,1.9,Baiba Braže,1089023973,FA
Latvia,Latvia,1.9,Andris Morozovs,1278784106,Start
Latvia,Latvia,1.9,Ansis Pūpols,1143785034,Stub
Latvia,Latvia,1.9,Andris Sprūds,1019784183,Start
Latvia,Latvia,1.9,Kārlis Strēlis,1264587833,Stub
Latvia,Latvia,1.9,Andris Šuvajevs,1073819554,Start
Latvia,Latvia,1.9,Aiva Vīksna,1040063657,Start
Lebanon,Lebanon,5.4,Massoud Achkar,1195734259,Stub
Lebanon,Lebanon,5.4,Shakib Arslan,1169527700,C
