name,url,country
"Dennis Akumu","https://en.wikipedia.org/wiki/Dennis_Akumu","Kenya"
"Ali Sharif Athman","https://en.wikipedia.org/wiki/Ali_Sharif_Athman","Kenya"
"Francis Atwoli","https://en.wikipedia.org/wiki/Francis_Atwoli","Kenya"
"Deborah Mlongo Barasa","https://en.wikipedia.org/wiki/Deborah_Mlongo_Barasa","Kenya"
"James Beauttah","https://en.wikipedia.org/wiki/James_Beauttah","Kenya"
"Willy Bett","https://en.wikipedia.org/wiki/Willy_Bett","Kenya"
"Rashid Bezimba","https://en.wikipedia.org/wiki/Rashid_Bezimba","Kenya"
"Simon Chelugui","https://en.wikipedia.org/wiki/Simon_Chelugui","Kenya"
"Reuben Chesire","https://en.wikipedia.org/wiki/Reuben_Chesire","Kenya"
"Davis Chirchir","https://en.wikipedia.org/wiki/Davis_Chirchir","Kenya"
"Abdullahi Amina Dika","https://en.wikipedia.org/wiki/Abdullahi_Amina_Dika","Kenya"
"Hassan Dukicha","https://en.wikipedia.org/wiki/Hassan_Dukicha","Kenya"
"Joyce Emanikor","https://en.wikipedia.org/wiki/Joyce_Emanikor","Kenya"
"Erick Mutai","https://en.wikipedia.org/wiki/Erick_Mutai","Kenya"
"Abdulaziz Farah","https://en.wikipedia.org/wiki/Abdulaziz_Farah","Kenya"
"Francis Kimemia","https://en.wikipedia.org/wiki/Francis_Kimemia","Kenya"
"Joseph Hellon","https://en.wikipedia.org/wiki/Joseph_Hellon","Kenya"
"Ibrahim Ali Hussein","https://en.wikipedia.org/wiki/Ibrahim_Ali_Hussein","Kenya"
"Polycarp Igathe","https://en.wikipedia.org/wiki/Polycarp_Igathe","Kenya"
"Mutea Iringo","https://en.wikipedia.org/wiki/Mutea_Iringo","Kenya"
"Gitonga Kabugi","https://en.wikipedia.org/wiki/Gitonga_Kabugi","Kenya"
"Muriithi Kagai","https://en.wikipedia.org/wiki/Muriithi_Kagai","Kenya"
"Gerald Nathaniel Kalya","https://en.wikipedia.org/wiki/Gerald_Nathaniel_Kalya","Kenya"
"Kingwa Kamencu","https://en.wikipedia.org/wiki/Kingwa_Kamencu","Kenya"
"William Kamoti","https://en.wikipedia.org/wiki/William_Kamoti","Kenya"
"Ukur Yatani Kanacho","https://en.wikipedia.org/wiki/Ukur_Yatani_Kanacho","Kenya"
"Irungu Kang'ata","https://en.wikipedia.org/wiki/Irungu_Kang'ata","Kenya"
"Phares Oluoch Kanindo","https://en.wikipedia.org/wiki/Phares_Oluoch_Kanindo","Kenya"
"Daniel Karaba","https://en.wikipedia.org/wiki/Daniel_Karaba","Kenya"
"David Karithi","https://en.wikipedia.org/wiki/David_Karithi","Kenya"
"Alfred Kiprato Kerich","https://en.wikipedia.org/wiki/Alfred_Kiprato_Kerich","Kenya"
"Eric Edward Khasakhala","https://en.wikipedia.org/wiki/Eric_Edward_Khasakhala","Kenya"
"Crispus Makau Kiamba","https://en.wikipedia.org/wiki/Crispus_Makau_Kiamba","Kenya"
"Kennedy Kiliku","https://en.wikipedia.org/wiki/Kennedy_Kiliku","Kenya"
"Death of Mutula Kilonzo","https://en.wikipedia.org/wiki/Death_of_Mutula_Kilonzo","Kenya"
"Kithure Kindiki","https://en.wikipedia.org/wiki/Kithure_Kindiki","Kenya"
"Hosea Kiplagat","https://en.wikipedia.org/wiki/Hosea_Kiplagat","Kenya"
"Kiptarus Arap Kirior","https://en.wikipedia.org/wiki/Kiptarus_Arap_Kirior","Kenya"
"Bernard Kitungi","https://en.wikipedia.org/wiki/Bernard_Kitungi","Kenya"
"Samuel Kivuitu","https://en.wikipedia.org/wiki/Samuel_Kivuitu","Kenya"
"Harrison Kombe","https://en.wikipedia.org/wiki/Harrison_Kombe","Kenya"
"Willy Komen (politician)","https://en.wikipedia.org/wiki/Willy_Komen_(politician)","Kenya"
"Nixon Kiprotich Korir","https://en.wikipedia.org/wiki/Nixon_Kiprotich_Korir","Kenya"
"Kipsengeret Koros","https://en.wikipedia.org/wiki/Kipsengeret_Koros","Kenya"
"Davidson Ngibuini Kuguru","https://en.wikipedia.org/wiki/Davidson_Ngibuini_Kuguru","Kenya"
"Chelule Liza","https://en.wikipedia.org/wiki/Chelule_Liza","Kenya"
"Mark Lomunokol","https://en.wikipedia.org/wiki/Mark_Lomunokol","Kenya"
"Augustine Lotodo","https://en.wikipedia.org/wiki/Augustine_Lotodo","Kenya"
"Francis Polisi Loile Lotodo","https://en.wikipedia.org/wiki/Francis_Polisi_Loile_Lotodo","Kenya"
"Ciokaraine M'Barungu","https://en.wikipedia.org/wiki/Ciokaraine_M'Barungu","Kenya"
"Cleopa Kilonzo Mailu","https://en.wikipedia.org/wiki/Cleopa_Kilonzo_Mailu","Kenya"
"Betty Maina","https://en.wikipedia.org/wiki/Betty_Maina","Kenya"
"Richard Makenga","https://en.wikipedia.org/wiki/Richard_Makenga","Kenya"
"Maurice S. Makhanu","https://en.wikipedia.org/wiki/Maurice_S._Makhanu","Kenya"
"Marere wa Mwachai","https://en.wikipedia.org/wiki/Marere_wa_Mwachai","Kenya"
"Sylvanus Maritim","https://en.wikipedia.org/wiki/Sylvanus_Maritim","Kenya"
"Kinuthia Mbugua","https://en.wikipedia.org/wiki/Kinuthia_Mbugua","Kenya"
"Julius Kibiwott Melly","https://en.wikipedia.org/wiki/Julius_Kibiwott_Melly","Kenya"
"Jones Mlolwa","https://en.wikipedia.org/wiki/Jones_Mlolwa","Kenya"
"Abass Sheikh Mohamed","https://en.wikipedia.org/wiki/Abass_Sheikh_Mohamed","Kenya"
"John Muchiri","https://en.wikipedia.org/wiki/John_Muchiri","Kenya"
"Kibiwott Munge","https://en.wikipedia.org/wiki/Kibiwott_Munge","Kenya"
"Kinuthia Murugu","https://en.wikipedia.org/wiki/Kinuthia_Murugu","Kenya"
"Kathuri Murungi","https://en.wikipedia.org/wiki/Kathuri_Murungi","Kenya"
"Salid Mustafa","https://en.wikipedia.org/wiki/Salid_Mustafa","Kenya"
"Amram Musungu","https://en.wikipedia.org/wiki/Amram_Musungu","Kenya"
"Chelagat Mutai","https://en.wikipedia.org/wiki/Chelagat_Mutai","Kenya"
"Joe Mutambu","https://en.wikipedia.org/wiki/Joe_Mutambu","Kenya"
"Francis Muthaura","https://en.wikipedia.org/wiki/Francis_Muthaura","Kenya"
"Florence Mutua","https://en.wikipedia.org/wiki/Florence_Mutua","Kenya"
"Dan Muzee","https://en.wikipedia.org/wiki/Dan_Muzee","Kenya"
"Andrew Mwadime","https://en.wikipedia.org/wiki/Andrew_Mwadime","Kenya"
"Kassim Mwamzandi","https://en.wikipedia.org/wiki/Kassim_Mwamzandi","Kenya"
"John Mwaniki","https://en.wikipedia.org/wiki/John_Mwaniki","Kenya"
"Hassan Mwanyoha","https://en.wikipedia.org/wiki/Hassan_Mwanyoha","Kenya"
"Jacinta Mwatela","https://en.wikipedia.org/wiki/Jacinta_Mwatela","Kenya"
"John Harun Mwau","https://en.wikipedia.org/wiki/John_Harun_Mwau","Kenya"
"Gunga Mwinga","https://en.wikipedia.org/wiki/Gunga_Mwinga","Kenya"
"Gideon Mwiti","https://en.wikipedia.org/wiki/Gideon_Mwiti","Kenya"
"Susan Nakhumicha Wafula","https://en.wikipedia.org/wiki/Susan_Nakhumicha_Wafula","Kenya"
"Tiras Nyingi Ngahu","https://en.wikipedia.org/wiki/Tiras_Nyingi_Ngahu","Kenya"
"Onesmas Ngunjiri","https://en.wikipedia.org/wiki/Onesmas_Ngunjiri","Kenya"
"Muriuki Njagagua","https://en.wikipedia.org/wiki/Muriuki_Njagagua","Kenya"
"Gitau wa Njenga","https://en.wikipedia.org/wiki/Gitau_wa_Njenga","Kenya"
"James Njiru","https://en.wikipedia.org/wiki/James_Njiru","Kenya"
"Sophia Abdi Noor","https://en.wikipedia.org/wiki/Sophia_Abdi_Noor","Kenya"
"Adan Nooru","https://en.wikipedia.org/wiki/Adan_Nooru","Kenya"
"Stanley Nyagah","https://en.wikipedia.org/wiki/Stanley_Nyagah","Kenya"
"Winnie Odinga","https://en.wikipedia.org/wiki/Winnie_Odinga","Kenya"
"Ahmed Abdi Ogle","https://en.wikipedia.org/wiki/Ahmed_Abdi_Ogle","Kenya"
"Moses ole Sakuda","https://en.wikipedia.org/wiki/Moses_ole_Sakuda","Kenya"
"William Odongo Omamo","https://en.wikipedia.org/wiki/William_Odongo_Omamo","Kenya"
"Elijah Omolo Agar","https://en.wikipedia.org/wiki/Elijah_Omolo_Agar","Kenya"
"Ruth Oniang'o","https://en.wikipedia.org/wiki/Ruth_Oniang'o","Kenya"
"Gloria Orwoba","https://en.wikipedia.org/wiki/Gloria_Orwoba","Kenya"
"John Owino","https://en.wikipedia.org/wiki/John_Owino","Kenya"
"Gonzi Rai","https://en.wikipedia.org/wiki/Gonzi_Rai","Kenya"
"Ali Roba","https://en.wikipedia.org/wiki/Ali_Roba","Kenya"
"Wesley K. Rono","https://en.wikipedia.org/wiki/Wesley_K._Rono","Kenya"
"Ruweida Obo","https://en.wikipedia.org/wiki/Ruweida_Obo","Kenya"
"Ibrahim Sane","https://en.wikipedia.org/wiki/Ibrahim_Sane","Kenya"
"Ibrahim A. Saney","https://en.wikipedia.org/wiki/Ibrahim_A._Saney","Kenya"
"Kimaiyo Sego","https://en.wikipedia.org/wiki/Kimaiyo_Sego","Kenya"
"Cornelly Serem","https://en.wikipedia.org/wiki/Cornelly_Serem","Kenya"
"Peter Safari Shehe","https://en.wikipedia.org/wiki/Peter_Safari_Shehe","Kenya"
"Mohamed Shidiye","https://en.wikipedia.org/wiki/Mohamed_Shidiye","Kenya"
"Elias Shill","https://en.wikipedia.org/wiki/Elias_Shill","Kenya"
"Lawrence Sifuna","https://en.wikipedia.org/wiki/Lawrence_Sifuna","Kenya"
"Elijah K. Sumbeiywo","https://en.wikipedia.org/wiki/Elijah_K._Sumbeiywo","Kenya"
"Quincy Timberlake","https://en.wikipedia.org/wiki/Quincy_Timberlake","Kenya"
"Lilian Tomitom","https://en.wikipedia.org/wiki/Lilian_Tomitom","Kenya"
"Tecla Tum","https://en.wikipedia.org/wiki/Tecla_Tum","Kenya"
"Badi Twalib","https://en.wikipedia.org/wiki/Badi_Twalib","Kenya"
"Benedict Wachira","https://en.wikipedia.org/wiki/Benedict_Wachira","Kenya"
"Machel Waikenda","https://en.wikipedia.org/wiki/Machel_Waikenda","Kenya"
"Nzioka Waita","https://en.wikipedia.org/wiki/Nzioka_Waita","Kenya"
"George Wajackoyah","https://en.wikipedia.org/wiki/George_Wajackoyah","Kenya"
"Ali Wario","https://en.wikipedia.org/wiki/Ali_Wario","Kenya"
"Hassan Wario","https://en.wikipedia.org/wiki/Hassan_Wario","Kenya"
"Bak Gyusu","https://en.wikipedia.org/wiki/Bak_Gyusu","Korean"
"Bak Jeongyang","https://en.wikipedia.org/wiki/Bak_Jeongyang","Korean"
"Bak Jungyang","https://en.wikipedia.org/wiki/Bak_Jungyang","Korean"
"Ch'oe Yun-ŭi","https://en.wikipedia.org/wiki/Ch'oe_Yun-ŭi","Korean"
"Chang Deok-soo","https://en.wikipedia.org/wiki/Chang_Deok-soo","Korean"
"Cho Bong-am","https://en.wikipedia.org/wiki/Cho_Bong-am","Korean"
"Cho Man-sik","https://en.wikipedia.org/wiki/Cho_Man-sik","Korean"
"Choe Bu","https://en.wikipedia.org/wiki/Choe_Bu","Korean"
"Chough Pyung-ok","https://en.wikipedia.org/wiki/Chough_Pyung-ok","Korean"
"Chung Chil-sung","https://en.wikipedia.org/wiki/Chung_Chil-sung","Korean"
"Gwon Sang-ha","https://en.wikipedia.org/wiki/Gwon_Sang-ha","Korean"
"Han Eum","https://en.wikipedia.org/wiki/Han_Eum","Korean"
"Heo Jeok","https://en.wikipedia.org/wiki/Heo_Jeok","Korean"
"Hong Jung-wook","https://en.wikipedia.org/wiki/Hong_Jung-wook","Korean"
"Hong U-won","https://en.wikipedia.org/wiki/Hong_U-won","Korean"
"Hwang Gi-cheon","https://en.wikipedia.org/wiki/Hwang_Gi-cheon","Korean"
"Isabu","https://en.wikipedia.org/wiki/Isabu","Korean"
"Jang Hyeongwang","https://en.wikipedia.org/wiki/Jang_Hyeongwang","Korean"
"Jeong Nan-jeong","https://en.wikipedia.org/wiki/Jeong_Nan-jeong","Korean"
"Sunwoo Jin","https://en.wikipedia.org/wiki/Sunwoo_Jin","Korean"
"Kim Pu-sik","https://en.wikipedia.org/wiki/Kim_Pu-sik","Korean"
"Kim Dae-mun","https://en.wikipedia.org/wiki/Kim_Dae-mun","Korean"
"Kim Kyu-sik","https://en.wikipedia.org/wiki/Kim_Kyu-sik","Korean"
"Kim Ok-gyun","https://en.wikipedia.org/wiki/Kim_Ok-gyun","Korean"
"Lee Hoe-yeong","https://en.wikipedia.org/wiki/Lee_Hoe-yeong","Korean"
"Lim Heon-yong","https://en.wikipedia.org/wiki/Lim_Heon-yong","Korean"
"Min Won-sik","https://en.wikipedia.org/wiki/Min_Won-sik","Korean"
"Myeongnim Dap-bu","https://en.wikipedia.org/wiki/Myeongnim_Dap-bu","Korean"
"No Baek-rin","https://en.wikipedia.org/wiki/No_Baek-rin","Korean"
"No Choe","https://en.wikipedia.org/wiki/No_Choe","Korean"
"No In","https://en.wikipedia.org/wiki/No_In","Korean"
"Oh Se-jung","https://en.wikipedia.org/wiki/Oh_Se-jung","Korean"
"Ok Kwan-bin","https://en.wikipedia.org/wiki/Ok_Kwan-bin","Korean"
"Park Eun-sik","https://en.wikipedia.org/wiki/Park_Eun-sik","Korean"
"Park Won-jong","https://en.wikipedia.org/wiki/Park_Won-jong","Korean"
"Sam of Gojoseon","https://en.wikipedia.org/wiki/Sam_of_Gojoseon","Korean"
"Seo Yu-gu","https://en.wikipedia.org/wiki/Seo_Yu-gu","Korean"
"Shim Soon-taek","https://en.wikipedia.org/wiki/Shim_Soon-taek","Korean"
"Shin Gyu-sik","https://en.wikipedia.org/wiki/Shin_Gyu-sik","Korean"
"Song Ikpil","https://en.wikipedia.org/wiki/Song_Ikpil","Korean"
"Song In","https://en.wikipedia.org/wiki/Song_In","Korean"
"Song Jin-woo (journalist)","https://en.wikipedia.org/wiki/Song_Jin-woo_(journalist)","Korean"
"Yeom Dong-jin","https://en.wikipedia.org/wiki/Yeom_Dong-jin","Korean"
"Yeon Namsan","https://en.wikipedia.org/wiki/Yeon_Namsan","Korean"
"Yi Cha-gyŏm","https://en.wikipedia.org/wiki/Yi_Cha-gyŏm","Korean"
"Yi Che-hyŏn","https://en.wikipedia.org/wiki/Yi_Che-hyŏn","Korean"
"Yi Dong-hwi","https://en.wikipedia.org/wiki/Yi_Dong-hwi","Korean"
"Yi Ryang","https://en.wikipedia.org/wiki/Yi_Ryang","Korean"
"Yu Kil-chun","https://en.wikipedia.org/wiki/Yu_Kil-chun","Korean"
"Yu Sun-jeong","https://en.wikipedia.org/wiki/Yu_Sun-jeong","Korean"
"Yun Chi-oh","https://en.wikipedia.org/wiki/Yun_Chi-oh","Korean"
"Yun Chi-wang","https://en.wikipedia.org/wiki/Yun_Chi-wang","Korean"
"Yun Du-su","https://en.wikipedia.org/wiki/Yun_Du-su","Korean"
"Yun Ung-nyeol","https://en.wikipedia.org/wiki/Yun_Ung-nyeol","Korean"
"Yun Won-hyeong","https://en.wikipedia.org/wiki/Yun_Won-hyeong","Korean"
"Yun Yeong-ryeol","https://en.wikipedia.org/wiki/Yun_Yeong-ryeol","Korean"
"Ali Aliu","https://en.wikipedia.org/wiki/Ali_Aliu","Kosovo"
"Hamza Balje","https://en.wikipedia.org/wiki/Hamza_Balje","Kosovo"
"Nikollë Bojaxhiu","https://en.wikipedia.org/wiki/Nikollë_Bojaxhiu","Kosovo"
"Bekim Çollaku","https://en.wikipedia.org/wiki/Bekim_Çollaku","Kosovo"
"Veli Deva","https://en.wikipedia.org/wiki/Veli_Deva","Kosovo"
"Bajram Gecaj","https://en.wikipedia.org/wiki/Bajram_Gecaj","Kosovo"
"Mulla Idriz Gjilani","https://en.wikipedia.org/wiki/Mulla_Idriz_Gjilani","Kosovo"
"Bajram Hasani","https://en.wikipedia.org/wiki/Bajram_Hasani","Kosovo"
"Adem Hodža","https://en.wikipedia.org/wiki/Adem_Hodža","Kosovo"
"Adrijana Hodžić","https://en.wikipedia.org/wiki/Adrijana_Hodžić","Kosovo"
"Oliver Ivanović","https://en.wikipedia.org/wiki/Oliver_Ivanović","Kosovo"
"Ragip Jashari","https://en.wikipedia.org/wiki/Ragip_Jashari","Kosovo"
"Jusuf Baftjari","https://en.wikipedia.org/wiki/Jusuf_Baftjari","Kosovo"
"Getoar Mjeku","https://en.wikipedia.org/wiki/Getoar_Mjeku","Kosovo"
"Rrahman Morina","https://en.wikipedia.org/wiki/Rrahman_Morina","Kosovo"
"Armend Muja","https://en.wikipedia.org/wiki/Armend_Muja","Kosovo"
"Hasan Prishtina","https://en.wikipedia.org/wiki/Hasan_Prishtina","Kosovo"
"Gazmend Pula","https://en.wikipedia.org/wiki/Gazmend_Pula","Kosovo"
"Goran Rakić","https://en.wikipedia.org/wiki/Goran_Rakić","Kosovo"
"Nenad Rašić","https://en.wikipedia.org/wiki/Nenad_Rašić","Kosovo"
"Selim Selimi","https://en.wikipedia.org/wiki/Selim_Selimi","Kosovo"
"Igor Simić","https://en.wikipedia.org/wiki/Igor_Simić","Kosovo"
"Rexhai Surroi","https://en.wikipedia.org/wiki/Rexhai_Surroi","Kosovo"
"Rada Trajković","https://en.wikipedia.org/wiki/Rada_Trajković","Kosovo"
"Cvetko Veljković","https://en.wikipedia.org/wiki/Cvetko_Veljković","Kosovo"
"Visar Ymeri","https://en.wikipedia.org/wiki/Visar_Ymeri","Kosovo"
"Abdulghaphor Hajjieh","https://en.wikipedia.org/wiki/Abdulghaphor_Hajjieh","Kuwait"
"Ahmad Abdulwahab Al-Awadhi","https://en.wikipedia.org/wiki/Ahmad_Abdulwahab_Al-Awadhi","Kuwait"
"Ahmad Nasser Al-Mohammad Al-Sabah","https://en.wikipedia.org/wiki/Ahmad_Nasser_Al-Mohammad_Al-Sabah","Kuwait"
"Mubarak Abdullah Al-Ahmad Al-Sabah","https://en.wikipedia.org/wiki/Mubarak_Abdullah_Al-Ahmad_Al-Sabah","Kuwait"
"Abdul Wahab Al-Nafisi","https://en.wikipedia.org/wiki/Abdul_Wahab_Al-Nafisi","Kuwait"
"Alaa Hussein Ali","https://en.wikipedia.org/wiki/Alaa_Hussein_Ali","Kuwait"
"Ali Hussain Al-Awadhi","https://en.wikipedia.org/wiki/Ali_Hussain_Al-Awadhi","Kuwait"
"Saad Bin Tefla","https://en.wikipedia.org/wiki/Saad_Bin_Tefla","Kuwait"
"Haitham al-Ghais","https://en.wikipedia.org/wiki/Haitham_al-Ghais","Kuwait"
"Ali Mohammed Thunayan Al-Ghanim","https://en.wikipedia.org/wiki/Ali_Mohammed_Thunayan_Al-Ghanim","Kuwait"
"Hamad Al-Midlij","https://en.wikipedia.org/wiki/Hamad_Al-Midlij","Kuwait"
"Ibrahim Al-Mudhaf","https://en.wikipedia.org/wiki/Ibrahim_Al-Mudhaf","Kuwait"
"Abdullah Al-Nibari","https://en.wikipedia.org/wiki/Abdullah_Al-Nibari","Kuwait"
"Obaid Al-Wasmi","https://en.wikipedia.org/wiki/Obaid_Al-Wasmi","Kuwait"
"Salem Al-Ali Al-Sabah","https://en.wikipedia.org/wiki/Salem_Al-Ali_Al-Sabah","Kuwait"
"Thamer Ali Sabah Al-Salem Al-Sabah","https://en.wikipedia.org/wiki/Thamer_Ali_Sabah_Al-Salem_Al-Sabah","Kuwait"
"Mubarak Al-Zwair","https://en.wikipedia.org/wiki/Mubarak_Al-Zwair","Kuwait"
"Arstanbek Abdyldayev","https://en.wikipedia.org/wiki/Arstanbek_Abdyldayev","Kyrgyzstan"
"Akbaraly Aitikeev","https://en.wikipedia.org/wiki/Akbaraly_Aitikeev","Kyrgyzstan"
"Bermet Akayeva","https://en.wikipedia.org/wiki/Bermet_Akayeva","Kyrgyzstan"
"Maxim Bakiyev","https://en.wikipedia.org/wiki/Maxim_Bakiyev","Kyrgyzstan"
"Janish Bakiyev","https://en.wikipedia.org/wiki/Janish_Bakiyev","Kyrgyzstan"
"Uran Botobekov","https://en.wikipedia.org/wiki/Uran_Botobekov","Kyrgyzstan"
"Torokul Dzhanuzakov","https://en.wikipedia.org/wiki/Torokul_Dzhanuzakov","Kyrgyzstan"
"Bayaman Erkinbayev","https://en.wikipedia.org/wiki/Bayaman_Erkinbayev","Kyrgyzstan"
"Kanybek Isakov","https://en.wikipedia.org/wiki/Kanybek_Isakov","Kyrgyzstan"
"Kadyrbek Atambaev","https://en.wikipedia.org/wiki/Kadyrbek_Atambaev","Kyrgyzstan"
"Raimbek Matraimov","https://en.wikipedia.org/wiki/Raimbek_Matraimov","Kyrgyzstan"
"Nurlan Motuev","https://en.wikipedia.org/wiki/Nurlan_Motuev","Kyrgyzstan"
"Jengishbek Nazaraliev","https://en.wikipedia.org/wiki/Jengishbek_Nazaraliev","Kyrgyzstan"
"Kanat Sadykov","https://en.wikipedia.org/wiki/Kanat_Sadykov","Kyrgyzstan"
"Medet Sadyrkulov","https://en.wikipedia.org/wiki/Medet_Sadyrkulov","Kyrgyzstan"
"Dastan Sarygulov","https://en.wikipedia.org/wiki/Dastan_Sarygulov","Kyrgyzstan"
"Zhusupbek Sharipov","https://en.wikipedia.org/wiki/Zhusupbek_Sharipov","Kyrgyzstan"
"Sadyk Sher-Niyaz","https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz","Kyrgyzstan"
"Maryam Tugambayeva","https://en.wikipedia.org/wiki/Maryam_Tugambayeva","Kyrgyzstan"
"Kham Ouane Boupha","https://en.wikipedia.org/wiki/Kham_Ouane_Boupha","Laos"
"Sisouk na Champassak","https://en.wikipedia.org/wiki/Sisouk_na_Champassak","Laos"
"Faydang Lobliayao","https://en.wikipedia.org/wiki/Faydang_Lobliayao","Laos"
"Salath Rasasack","https://en.wikipedia.org/wiki/Salath_Rasasack","Laos"
"Khamphoui Sisavatdy","https://en.wikipedia.org/wiki/Khamphoui_Sisavatdy","Laos"
"Baiba Braže","https://en.wikipedia.org/wiki/Baiba_Braže","Latvia"
"Andris Morozovs","https://en.wikipedia.org/wiki/Andris_Morozovs","Latvia"
"Ansis Pūpols","https://en.wikipedia.org/wiki/Ansis_Pūpols","Latvia"
"Andris Sprūds","https://en.wikipedia.org/wiki/Andris_Sprūds","Latvia"
"Kārlis Strēlis","https://en.wikipedia.org/wiki/Kārlis_Strēlis","Latvia"
"Andris Šuvajevs","https://en.wikipedia.org/wiki/Andris_Šuvajevs","Latvia"
"Aiva Vīksna","https://en.wikipedia.org/wiki/Aiva_Vīksna","Latvia"
"Massoud Achkar","https://en.wikipedia.org/wiki/Massoud_Achkar","Lebanon"
"Shakib Arslan","https://en.wikipedia.org/wiki/Shakib_Arslan","Lebanon"
"Hanna Atik","https://en.wikipedia.org/wiki/Hanna_Atik","Lebanon"
"Emile Bustani","https://en.wikipedia.org/wiki/Emile_Bustani","Lebanon"
"Mikhael Daher","https://en.wikipedia.org/wiki/Mikhael_Daher","Lebanon"
"Faisal Daoud","https://en.wikipedia.org/wiki/Faisal_Daoud","Lebanon"
"Sarkis Dkhrouni","https://en.wikipedia.org/wiki/Sarkis_Dkhrouni","Lebanon"
"Michel Elefteriades","https://en.wikipedia.org/wiki/Michel_Elefteriades","Lebanon"
"Elias Hankash","https://en.wikipedia.org/wiki/Elias_Hankash","Lebanon"
"Inaya Ezzeddine","https://en.wikipedia.org/wiki/Inaya_Ezzeddine","Lebanon"
"Fakhr Fakhr","https://en.wikipedia.org/wiki/Fakhr_Fakhr","Lebanon"
"Tony Frangieh Jr.","https://en.wikipedia.org/wiki/Tony_Frangieh_Jr.","Lebanon"
"Nabil de Freige","https://en.wikipedia.org/wiki/Nabil_de_Freige","Lebanon"
"Nicolas Ghosn","https://en.wikipedia.org/wiki/Nicolas_Ghosn","Lebanon"
"Mohammad Al Hajj Hassan","https://en.wikipedia.org/wiki/Mohammad_Al_Hajj_Hassan","Lebanon"
"Wassef El Harakeh","https://en.wikipedia.org/wiki/Wassef_El_Harakeh","Lebanon"
"Ziad Hawat","https://en.wikipedia.org/wiki/Ziad_Hawat","Lebanon"
"Saadallah Howayek","https://en.wikipedia.org/wiki/Saadallah_Howayek","Lebanon"
"Violette Khairallah Safadi","https://en.wikipedia.org/wiki/Violette_Khairallah_Safadi","Lebanon"
"Albert Kostanian","https://en.wikipedia.org/wiki/Albert_Kostanian","Lebanon"
"Ibrahim Kulaylat","https://en.wikipedia.org/wiki/Ibrahim_Kulaylat","Lebanon"
"Cesar Maalouf","https://en.wikipedia.org/wiki/Cesar_Maalouf","Lebanon"
"Fadi Makki","https://en.wikipedia.org/wiki/Fadi_Makki","Lebanon"
"Chibli Mallat","https://en.wikipedia.org/wiki/Chibli_Mallat","Lebanon"
"Chadi Massaad","https://en.wikipedia.org/wiki/Chadi_Massaad","Lebanon"
"Bassam Mawlawi","https://en.wikipedia.org/wiki/Bassam_Mawlawi","Lebanon"
"Kayssar Moawad","https://en.wikipedia.org/wiki/Kayssar_Moawad","Lebanon"
"Mounir El Hajj","https://en.wikipedia.org/wiki/Mounir_El_Hajj","Lebanon"
"Muhammad Jamil Bayham","https://en.wikipedia.org/wiki/Muhammad_Jamil_Bayham","Lebanon"
"Naoum Labaki","https://en.wikipedia.org/wiki/Naoum_Labaki","Lebanon"
"Chafic Nassif","https://en.wikipedia.org/wiki/Chafic_Nassif","Lebanon"
"Mohamad Osseiran","https://en.wikipedia.org/wiki/Mohamad_Osseiran","Lebanon"
"Vahan Papazian","https://en.wikipedia.org/wiki/Vahan_Papazian","Lebanon"
"Philippe El Khazen","https://en.wikipedia.org/wiki/Philippe_El_Khazen","Lebanon"
"Pierre Bou Assi","https://en.wikipedia.org/wiki/Pierre_Bou_Assi","Lebanon"
"Renewal Bloc","https://en.wikipedia.org/wiki/Renewal_Bloc","Lebanon"
"Edmond Rizk","https://en.wikipedia.org/wiki/Edmond_Rizk","Lebanon"
"Fady Saad","https://en.wikipedia.org/wiki/Fady_Saad","Lebanon"
"Osama Saad","https://en.wikipedia.org/wiki/Osama_Saad","Lebanon"
"Waddah Sadek","https://en.wikipedia.org/wiki/Waddah_Sadek","Lebanon"
"Alice Shabtini","https://en.wikipedia.org/wiki/Alice_Shabtini","Lebanon"
"Abu Youssef Sharqieh","https://en.wikipedia.org/wiki/Abu_Youssef_Sharqieh","Lebanon"
"Joseph Skaff","https://en.wikipedia.org/wiki/Joseph_Skaff","Lebanon"
"Myriam Skaff","https://en.wikipedia.org/wiki/Myriam_Skaff","Lebanon"
"Maurice Sleem","https://en.wikipedia.org/wiki/Maurice_Sleem","Lebanon"
"Mounira Solh","https://en.wikipedia.org/wiki/Mounira_Solh","Lebanon"
"Fares Souaid","https://en.wikipedia.org/wiki/Fares_Souaid","Lebanon"
"Strong Lebanon","https://en.wikipedia.org/wiki/Strong_Lebanon","Lebanon"
"Imad Wakim","https://en.wikipedia.org/wiki/Imad_Wakim","Lebanon"
"Amal Abou Zeid","https://en.wikipedia.org/wiki/Amal_Abou_Zeid","Lebanon"
"Camille Ziade","https://en.wikipedia.org/wiki/Camille_Ziade","Lebanon"
"Tsepo Mzonethi","https://en.wikipedia.org/wiki/Tsepo_Mzonethi","Lesotho"
"Maphoka Motoboli","https://en.wikipedia.org/wiki/Maphoka_Motoboli","Lesotho"
"Keketso Rantso","https://en.wikipedia.org/wiki/Keketso_Rantso","Lesotho"
"Tlohang Sekhamane","https://en.wikipedia.org/wiki/Tlohang_Sekhamane","Lesotho"
"Lebohang Thotanyane","https://en.wikipedia.org/wiki/Lebohang_Thotanyane","Lesotho"
